Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD
Pokemon,Nigeria,44.465383831972595,15,187.25454796090685
Paw Patrol,S. Korea,53.72639137395496,61,41.764489374962025
paw patrol,UAE,48.314304420356976,10,63.364590523093966
Doraemon,Saudi Arabia,61.716100878017386,60.0,25.34735403377154
Tom and Jerry,Germany,16.937962235372428,106.5,85.16527072805883
Shinchan,Egypt,5.660253410942495,53,60.81093816525878
Mr Bean,Spain,62.10103465691117,22,54.79637118865076
Tom and Jerry,Russia,7.431601192831372,99.0,15.137462347267588
Doraemon,Germany,6.952939919710643,132.0,96.70910796306784
Shinchan,Brasil,39.342796067398,17,47.717878722968884
Motu Patlu,USA,19.62945684219568,26,75.98226041035788
Paw Patrol,Spain,69.51150733645134,57,55.98217505028028
SpongeBob SquarePants,Italy,76.56807731654315,37.5,70.65302838900655
Motu Patlu,Japan,47.0095552239515,14,20.966877286135386
Shinchan,Japan,48.90535082331788,97,32.682190952059216
Peppa Pig,India,60.70828788992674,786,59.20015811414336
Tom and Jerry,USA,84.69324112391436,12.0,32.70829131929039
Doraemon,,41.419061433435324,100.5,81.85974750065789
Motu Patlu,Nigeeria,31.599051908383093,97,66.44920269242954
Doraemon,UK,51.24720824054152,46.5,9.557800094966979
Peppa Pig,,-11.849122564383649,89,6.879077163637379
shinchan,U.K.,52.56283551582602,92,1955.8773790680132
Pokemon,Canada,25.706554132774983,6,128.18485448061801
Paw Patrol,China,63.09225015875418,35,46.37545558336851
SpongeBob SquarePants,,91.40872182684639,91.5,124.53249364473643
Mickey Mouse,Russia,N/A,6,78.48872431894753
Mickey Mouse,South Korea,37.594704593556486,69,177.06273891172842
Doraemon,S Africa,-18.539723810370877,64.5,26.480387190703027
Shinchan,India,20.99950266693458,43,32.760477912524635
Shinchan,Japan,52.066382990492066,62,10.706271064521971
Peppa Pig,Mehico,75.44345798439474,51,67.74922213617707
Doraemon,Italy,25.813516781500134,136.5,7.826855665622181
Paw Patrol,Nigeeria,18.64058172660552,44,36.843939186145164
Peppa Pig,Chaina,33.38069255827393,96,74.08370149052512
Mickey Mouse,Spain,3.9664035316181234,48,25.687865317439154
Doraemon,Japan,14.854094594142019,10.5,34.5940144422097
SpongeBob SquarePants,Canada,63.97647185970291,111.0,16.199070127658715
Peppa Pig,Canada,N/A,81,41.31756255481811
Pokemon,Nigeria,19.37844409708882,11,268.6209046965859
Paw Patrol,Egyp,53.39265136407718,50,10.9789333993618
Tom and Jerry,Nigeria,86.70759384595742,28.5,3.2001910413972237
Mr Bean,USA,23.27860683276891,37,1.0169692518907678
Pokemon,USA,3.13272969750934,34,23.511803211678757
Tom and Jerry,Japan,32.25936089468632,27.0,76.83932258991
Mickey Mouse,Brasil,7.959075718877406,61,277.6060389096373
Pokemon,Mehico,83.88296955603738,62,101.91658089722154
Doraemon,Australia,22.1051986580866,141.0,1961.6121233787078
SpongeBob SquarePants,Italy,84.65343996063234,114.0,23.96766700650712
Tom and Jerry,Nigeria,79.06078771390453,36.0,68.76367917073388
Mr Bean,India,60.566801931642075,33,71.66158832902761
Motu Patlu,UAE,56.256669090111444,53,32.18647615294569
SpongeBob SquarePants,South Africa,63.38776113019221,93.0,21.039753539335354
Mr Bean,U.S.A,18.56982543917708,46,81.18695832561318
Motu Patlu,Russia,84.01410642777289,23,1369.9516923551896
SpongeBob SquarePants,Chaina,6.582245411163812,115.5,177.26539773044007
Mickey Mouse,,37.7860480357399,50,147.0458736593703
Shinchan,South Africa,87.43571810758661,77,25.83744581753303
Pokemon,UAE,126.62606745934457,56,262.2547672461661
Doraemon,Egypt,-9.542330557484885,13.5,12.372056946011583
Tom and Jerry,Australia,15.73331924217488,60.0,78.30005882069844
Pokemon,Saudi Arabia,37.14203284941478,73,148.86475848718592
Motu Patlu,,0.12585280910490937,65,748.6308352855458
Tom and Jerry,Germeny,26.408991778269353,120.0,57.694450255295685
Paw Patrol,,5.079735557856557,34,25.465022819859218
Pokemon,Russia,83.75097116256896,57,290.468135494916
Paw Patrol,India,86.25543123305341,-7,52.847602086862956
motu patlu,Spain,75.76594402059396,71,93.78619850803027
Shinchan,India,91.9997994330388,64,3.845030292363123
Shinchan,South Africa,56.09864476146165,60,8.939879606759554
Motu Patlu,Mexico,94.75083715370256,66,34.25412003294634
Shinchan,UK,-16.5623073376507,50,67.08404811615397
Doraemon,Germeny,8.380231408500826,57.0,72.75970170491277
Mickey Mouse,,109.64796969810595,24,78.81354150112193
Pokemon ,Unknown,82.07233330838434,28,16.454586785793126
Tom and Jerry,Egyp,29.59787989388897,52.5,33.50714162901093
Peppa Pig,Australia,62.30219784563189,98,54.00868599304449
Tom and Jerry,France,10.610769362183936,28.5,55.798681419901364
Paw Patrol,Mexico,15.306669028703446,93,77.04436912285882
Pokemon,,39.232777894659364,70,270.3617950716047
Pokemon,South Africa,4.9293111068265505,97,219.27897033178573
Doraemon,Canada,57.886681940797935,19.5,83.23009042195694
Mickey Mouse,,5.080104921101447,48,293.94553122590764
Motu Patlu,,50.70849620635689,50,42.86383342252625
SpongeBob SquarePants,South Korea,94.07069680986734,27.0,54.06937567781891
Mr Bean,Chaina,10.926481003161703,-7,30.523666763726336
Peppa Pig,India,37.656423825667815,100,19.175204023689272
Mr Bean,Nigeria,-17.4213518080456,31,48.13388791800689
Shinchan,Unknown,46.72403429350814,19,78.53680202251459
Tom and Jerry,Australia,,25.5,64.86624343622336
Tom and Jerry,South Africa,,144.0,63.86457555110379
SpongeBob SquarePants,Egypt,51.60711058081476,93.0,291.33458085372445
SpongeBob SquarePants,U A E,79.41386004607098,130.5,230.1162197856886$
SpongeBob SquarePants,Spain,20.917822569751678,72.0,135.99436798612803
Motu Patlu,India,74.11530126051822,23,93.93346279732326
Pokemon,Indea,68.36377776035367,854,32.741656724301805
SpongeBob SquarePants,France,11.440605216128441,39.0,208.72582975384503
Peppa Pig,Italy,91.54422512779249,19,69.68352593558319
Paw Patrol  ,Egypt,42.012368073863705,10,47.25093127469388
Mr Bean,UK,22.73150056841411,83,79.05808794826982
Mr Bean,Saudi Arabia,5.5575656479869835,48,59.31683170785913
SpongeBob SquarePants,Unknown,97.21522231199008,585,1282.932567698906
Pokemon,Spain,83.66941567982192,24,103.92215117433234
Peppa Pig,,121.67436274474957,30,72.95942893825831
Mickey Mouse,South Africa,23.17425258497632,20,48.39420358896963
pokemon,UAE,47.75572967253463,81,64.64124728941498
Mr Bean,Mexico,95.92534096369108,40,78.90453977826115
SpongeBob SquarePants,Spain,43.29601498984387,79.5,182.79188833807873
tom and jerry,UAE,62.52707530732658,12,55.22362396642055
Doraemon,Russia,,73.5,24.731715393771236
paw patrol,Brasil,22.235534100937294,15,69.10925389524094
Shinchan,South Africa,86.1841415002448,43,55.327357783877645
Mr Bean,S. Korea,26.43619480728967,15,4.605932128194996
Pokemon,Brasil,40.89370257127266,22,175.24590028302634
Pokemon,Japan,64.9722059933844,49,272.4375045016633
Tom and Jerry,South Africa,91.60127753535315,99.0,14.12778740626865
Pokemon   ,Saudi Arabia,45.71471651431832,98,56.324130579305866
Mickey Mouse,Canada,N/A,43,265.0660296654003
SpongeBob SquarePants,Egyp,83.10226263007809,87.0,29.443272918405427
Mr Bean,South Korea,98.7604352004723,32,69.83372591205543
shinchan,Brazil,33.24870902128414,18,1699.9273034240239
Motu Patlu   ,Mexico,,815,59.217768839834456
Peppa Pig,Mexico,93.18996614764511,45,7.847738110735769
Shinchan,UAE,74.19602708281965,54,9.581264982553554
Tom and Jerry,France,89.4623650128317,36.0,21.57486754906189
Pokemon,South Korea,44.465170133229634,100,31.07852696568641
Pokemon,India,67.53921751079191,34,158.93229246904232$
SpongeBob SquarePants,India,87.29065712020787,135.0,277.5633335235891
Pokemon,Canada,13.17795232174963,Unknown,132.3161047021108
Mr Bean,India,13.813453138424315,33,20.934734912454278
Peppa Pig,USA,54.938876668417166,41,27.80483283006578
Mickey Mouse,Rusia,15.220603119153653,815,63.18988542385028
Motu Patlu,USA,81.45181251424637,91,1596.5898937211862
doraemon,South Korea,93.25743726168196,11,95.91377090365988
Motu Patlu,UK,83.03673914327969,26,43.813452898057434
Motu Patlu,UAE,85.32320287887008,21,66.92700700282589
Doraemon,Saudi Arabia,45.72311142010833,-6,31.532430652423784
Pokemon,France,-4.751026734126331,33,292.75050053741785
Peppa Pig,South Africa,23.459537921286366,22,6.744909399902034
Mr Bean,Brazil,88.42665034306602,50,39.93872340538537
Tom and Jerry   ,Japan,31.087053233635498,84,83.16981766167068
Mickey Mouse,Russia,2.3146391911799236,96,224.17537677863027
Motu Patlu,Saudi Arabia,-15.387156254011863,19,82.81070764716766$
Shinchan,South Africa,8.590642763810763,51,45.22670520480749
Shinchan,U.K.,92.42538462631195,22,30.981650043907102
Mickey Mouse ,Germany,22.300240312785704,23,22.970749874683534
Pokemon,Italy,135.72067995274645,445,254.8214755850198
Doraemon,,75.58773538873469,127.5,23.171724136474907
Motu Patlu,France,70.1713031876695,9,39.62957061142965
Mickey Mouse,France,91.96919961765848,34,191.9736874019565
Peppa Pig,USA,69.78054795727971,79,1932.5190464700738
Doraemon,Japan,37.03647419815152,72.0,66.41245669679094
Mr Bean,UAE,37.20774295746947,88,712.0961833516999
Paw Patrol,S. Korea,40.90096214574638,45,46.21073564599826
Mickey Mouse,France,52.327244668968795,30,-186.5225922024497
Mickey Mouse,Australia,-12.346310702612833,26,186.57737642366132
Paw Patrol,Spain,39.528567188207596,81,65.18073113362856
Shinchan,India,16.838415702621912,56,41.63228251940614
Motu Patlu,Australlia,88.75835350155583,90,49.325555639730496
Paw Patrol,Rusia,92.52996083456135,74,42.954532029685765
SpongeBob SquarePants,Unknown,60.44007040629119,Unknown,77.66709227368322
Peppa Pig,,37.47722946782914,33,1691.9886726195514
Doraemon,Saudi Arabia,88.81228944656804,54.0,15.40533342000595
Doraemon,Australlia,,46.5,18.84797800909425
SpongeBob SquarePants,Franse,51.19437453994231,148.5,185.16529987615098
Doraemon,India,2.8943253946070557,79.5,32.28522809807028
Paw Patrol,Russia,35.134778615131665,37,57.434756108130344
Mr Bean,Brazil,73.91633633356295,30,1406.2120515939573
Mr Bean,Brazil,74.78064528809854,27,54.824896547744174
SpongeBob SquarePants,South Africa,37.68380099175281,82.5,151.581105157294
Shinchan  ,Kanada,,94,72.96332485026373
Motu Patlu,Brazil,53.81009982381924,44,61.176594094818434
SpongeBob SquarePants,U.S.A,,13.5,218.98733207188047
SpongeBob SquarePants,USA,3.432315314490819,141.0,101.45992237991405
Motu Patlu,Egypt,55.72065497643548,45,85.81341851559864
Shinchan,India,30.175387616871607,65,49.92198602010071
Pokemon,Italy,77.85608801455972,43,33.79699981935048
shinchan,Italy,82.1072274648389,76,86.37154000692571
Pokemon,Russia,96.49381123392277,46,115.65320179146657
Peppa Pig,Russia,29.94515794256454,61,90.98129426104953
Mr Bean,South Korea,54.320228341384,78,69.22200035613459$
Pokemon,Spain,31.561920801102993,99,98.90359910748595
Pokemon,China,17.637273338356795,35,121.92807956229666
SpongeBob SquarePants,Saudi Arabia,31.27354404621252,102.0,241.0555667087225
Motu Patlu,UK,84.62878324322553,560,29.13335678645607
shinchan,USA,,96,76.1099263687665
Mr Bean,South Africa,74.04053366555723,73,20.880362598145403
Doraemon,USA,70.66421460493822,94.5,11.575557046115149
Mickey Mouse,France,38.59484275699905,77,299.0884394311227
Paw Patrol,India,14.319006613415652,59,32.477551965273534
paw patrol,UK,39.15263029056857,13,71.76461826615808
Motu Patlu,Espania,82.88328554811343,69,84.05332361701443
Pokemon,Egypt,78.1713849083075,43,218.98528996897755$
Motu Patlu,South Africa,106.3207612755687,55,48.37275539254457
Shinchan,Brazil,34.96043127289813,70,13.29990605799904
Doraemon,Mehico,,27.0,3.9836115194292683
Mr Bean,Unknown,87.08945203390512,73,46.71176687199064
Doraemon,Nigeria,17.14372951552461,84.0,59.35931144015778
Pokemon,S Africa,,87,84.51566598871739
Shinchan,Japan,77.52191303963943,86,17.09393144789919
Shinchan,South Korea,32.758660903642934,62,15.826587635807924
Paw Patrol,France,78.98918791879645,43,20.88241416406297
Mickey Mouse,UK,N/A,99,179.45141131839353
Mickey Mouse,Germany,10.99749344598263,23,297.4358920508125
Mr Bean,France,62.94096819385051,78,16.19083913048707
Pokemon,Nigeria,60.959985704594445,81,186.1834274288893
Pokemon,Saudi Arabia,93.73216777814642,73,80.70731928815171
Shinchan,,23.711405938122798,98,2.2957454374369233
Shinchan,India,2.029998027834712,89,4.376386069410977
Mickey Mouse,China,64.16707146741977,60,170.36162391046307
Mr Bean,,56.527804168349086,13,13.707400864291968
Doraemon,Egypt,63.196066323388244,139.5,11.535703292513745
Tom and Jerry,Chaina,27.70415845269626,105.0,-66.12969991018736
Mr Bean,U.S.A,34.02141944326485,29,48.10213420302943
paw patrol,South Africa,75.55638930938626,54,44.930493853497715
Pokemon,USA,90.11846958260769,22,25.107489102941976
Shinchan,Itali,32.77420032760532,32,19.212700048560766
Tom and Jerry,Brazil,31.066202283168042,15.0,32.68958370542832
SpongeBob SquarePants,Germany,27.613122978802473,148.5,54.63413829134668
Doraemon,Egypt,59.702464722381045,384,41.12764118741833
Mickey Mouse,USA,6.293656913438339,32,66.08088355023449
Motu Patlu,U A E,27.688215201552236,30,1328.413674817983
doraemon,S. Korea,87.87967834284211,78,80.44338077852723
Paw Patrol,Saudi Arabia,28.724525068515806,64,1879.8426433555946
Pokemon,India,69.22584749384191,7,70.5993116397433
Tom and Jerry,France,68.57174151137,36.0,86.71185091522192
Paw Patrol,UAE,4.929989120284595,52,70.73981486596502
Doraemon  ,China,81.16593327471826,56,16.457662879773906
Pokemon,Italy,93.27636407224217,N/A,175.12251115235642
motu patlu,Unknown,34.807086029877155,58,86.43071785027374
Mickey Mouse,Italy,31.389659932025328,49,155.38053584424026
Mickey Mouse,Germeny,,73,293.91442928260545
Paw Patrol,Mexico,62.446946300678086,8,1571.5790167887073
Shinchan,Mexico,97.19767915525588,52,5.558096428102755
Peppa Pig,Egypt,99.99785785710836,857,50.442619829342476
Mickey Mouse,USA,97.62115348065335,7,138.6582734603864
Tom and Jerry,Mexico,45.40695436177358,106.5,5.7808266117879965
Shinchan   ,,17.19692845349472,52,49.7285656610892
Doraemon,Brazil,60.156202709629646,34.5,1074.4437640114288
Peppa Pig,Nigeria,10.456837578044432,98,99.82534017261749
Motu Patlu,Nigeria,80.42076719573289,61,69.6630558025193
SpongeBob SquarePants,Brazil,83.8333704886714,115.5,147.23937288024302
Motu Patlu,Saudi Arabia,20.00042944314392,81,23.652793963785943
SpongeBob SquarePants,Italy,38.058448408598544,57.0,244.3825983006418
Shinchan,Japan,62.39948679974545,90,67.14930619696776
SpongeBob SquarePants,U.S.A,51.69945163753533,54.0,234.8649406435194
Peppa Pig,USA,53.95373243483543,-10,20.171128703518853
Motu Patlu,France,72.0288145753913,70,60.61851782854461
Paw Patrol,Canada,19.98150123651916,7,47.59234543776912
Shinchan,Chaina,43.14275063067651,54,92.95652917367161
Mickey Mouse,Italy,,9,161.32241129998562
Mickey Mouse,,0.7842032546909738,73,265.22468330252667
Tom and Jerry,South Korea,40.091367295894955,129.0,77.65600186063952
SpongeBob SquarePants,Indea,62.48528632741825,-6,285.6785483079147
Shinchan,Australia,12.43096201415157,66,9.440265091166461
SpongeBob SquarePants,Nigeria,89.70471864134744,22.5,226.67738203789446
SpongeBob SquarePants,Mexico,87.88110074967986,Unknown,720.435777968556
Shinchan,Canada,9.062196391231335,72,70.24588504204236
SpongeBob SquarePants,,62.049002755214175,78.0,91.25264953773068
SpongeBob SquarePants,Germeny,38.81011631898483,118.5,-99.23868965698097
Peppa Pig,China,81.76841148384115,44,58.334448989740146
Paw Patrol,South Africa,82.21427301981137,74,23.651190431032965
Peppa Pig,Brazil,54.555412186459684,80,30.165561233069912
SpongeBob SquarePants,Egypt,64.74061588020099,115.5,12.924351022450088
Motu Patlu,China,55.95051956105256,79,93.05647405819458
shinchan,UK,15.795378819998774,33,63.06851169138712
Tom and Jerry,Mexico,70.73491327660135,130.5,54.93752335995378
Paw Patrol,Egypt,52.594224385722356,93,31.993498493311936
Paw Patrol,India,-2.9061725065604733,89,66.24301198875274
Mr Bean,Egypt,50.46317576609416,35,1542.3381779970837
SpongeBob SquarePants,Brazil,75.22291496675287,96.0,221.406183456975
Mr Bean,China,68.53229965368047,5,38.61425682762905
Motu Patlu,UAE,19.77039197770142,8,18.396692407100662
Pokemon,Nigeria,21.14289168740274,21,148.29652294369635
Motu Patlu,,83.12546015171185,76,71.36605468760742
Pokemon,UAE,38.399212740917854,27,274.93104898249845
Shinchan,Nigeria,88.51694741168268,92,4.167936388046939
Mr Bean,Brazil,58.659030259445245,61,28.732686952095364
Tom and Jerry,India,81.28365094530317,7.5,92.95522212324258
pokemon,Spain,72.01020586094288,16,62.4358636048606
Doraemon,Japon,37.71223493874742,93.0,51.776171557730564
Motu Patlu,India,6.29980755508821,37,-28.404873919687493
shinchan,France,37.37505365972304,6,42.885725876684475
Motu Patlu,Nigeria,70.59151616177014,26,65.07883523629532
SpongeBob SquarePants,Egypt,92.83129513791833,919,137.90672336666165
Mickey Mouse,Brazil,42.268991786705904,97,262.9034478895252
Shinchan,Egypt,46.472271248036826,89,8.968158411210224
SpongeBob SquarePants,Unknown,40.4150854222552,16.5,163.6348879819928$
Tom and Jerry,,36.56425210471572,87.0,63.534531816296955
Paw Patrol,Russia,19.23785422838067,33,52.25473950081781
Mickey Mouse,France,82.83266822378566,8,98.05654573459134
Mr Bean,UK,18.99095289729802,374,64.02883716876062
Mr Bean,UAE,47.83864950929764,19,97.76104434285614
SpongeBob SquarePants,France,75.13291722023418,150.0,152.0571927559687
SpongeBob SquarePants,Mexico,82.72323128737223,102.0,8.173196274387983
Tom and Jerry,Canada,40.532230103358735,97.5,74.41739578031653
Mr Bean,Spain,32.45325185796511,76,6.543714804815424
Paw Patrol,Australia,18.778281338846103,75,45.30559302352939
SpongeBob SquarePants,Germeny,109.76229411974599,36.0,154.46507142285535
Tom and Jerry,Itali,78.53411406387998,64.5,68.2476705809228
Doraemon,Saudi Arabia,16.782243748101887,67.5,29.67600470767919
Doraemon,Mexico,50.83102062264562,48.0,22.34297381816566
Mr Bean,U A E,49.396364409261494,96,68.0860216552684
Shinchan,Canada,32.87829327632005,34,54.36331489135065
Paw Patrol,South Korea,58.494387950885205,31,8.316188134598026
doraemon,Mexico,55.3243172127666,79,49.03022109522544
Paw Patrol,Australia,54.616298442169295,36,2.7983252020262874
Mr Bean,India,41.045761046852704,97,19.296414845152807
Shinchan,,40.64228839827394,36,18.08460867514408
Doraemon   ,South Korea,34.835510074732625,88,70.700111053286
paw patrol,Russia,56.29859994736863,77,44.017344437889385
motu patlu,Saudi Arabia,44.1953751033909,53,75.43191168256595
Doraemon,,84.83669344070628,105.0,18.48676165605463
SpongeBob SquarePants,S Africa,80.51884222428767,27.0,146.68132958784543
Tom and Jerry  ,India,36.07642039278617,64,66.56550435320614
Mickey Mouse,Canada,62.68127674924049,13,51.479625343587074
Doraemon,Saudi Arabia,39.415728833909554,78.0,36.91893142405874
Tom and Jerry,South Korea,43.81990404555942,133.5,43.6904062106226
Motu Patlu,USA,32.074872174417855,56,62.81164748401112
